183,200000,59.828,-10.0353945369516,-566.915,1,0,0
183,200001,59.828,-3.25003006465463,-566.915,1,0,0
183,200002,59.828,3.25003006465463,-566.915,1,0,0
183,200003,59.828,10.0353945369516,-566.915,1,0,0
183,200004,58.2573599340784,16.9168182890139,-566.915,0.900968867902421,0.433883739117558,0
183,200005,55.3133006255628,23.0302204359246,-566.915,0.900968867902421,0.433883739117558,0
183,200006,52.4930302321691,28.886572251926,-566.915,0.900968867902421,0.433883739117558,0
183,200007,49.5489709236535,34.9999743988367,-566.915,0.900968867902421,0.433883739117555,0
183,200008,45.1481352535807,40.5184477816791,-566.915,0.623489801858732,0.781831482468029,0
183,200009,39.8431236891189,44.7490533320508,-566.915,0.623489801858732,0.781831482468029,0
183,200010,34.7611720420897,48.8017745341437,-566.915,0.623489801858732,0.781831482468029,0
183,200011,29.4561604776279,53.0323800845155,-566.915,0.623489801858735,0.781831482468029,0
183,200012,23.0967686805695,56.0949017650316,-566.915,0.222520933956314,0.974927912181826,0
183,200013,16.4815274622003,57.6047874046411,-566.915,0.222520933956314,0.974927912181826,0
183,200014,10.1444374112765,59.0511868553872,-566.915,0.222520933956314,0.974927912181826,0
183,200015,3.52919619290729,60.5610724949967,-566.915,0.222520933956314,0.974927912181826,0
183,200016,-3.52919619290728,60.5610724949967,-566.915,-0.222520933956314,0.974927912181826,0
183,200017,-10.1444374112765,59.0511868553872,-566.915,-0.222520933956314,0.974927912181826,0
183,200018,-16.4815274622003,57.6047874046411,-566.915,-0.222520933956314,0.974927912181826,0
183,200019,-23.0967686805695,56.0949017650316,-566.915,-0.222520933956314,0.974927912181826,0
183,200020,-29.4561604776279,53.0323800845155,-566.915,-0.623489801858732,0.781831482468029,0
183,200021,-34.7611720420897,48.8017745341437,-566.915,-0.623489801858732,0.781831482468029,0
183,200022,-39.8431236891189,44.7490533320508,-566.915,-0.623489801858732,0.781831482468029,0
183,200023,-45.1481352535807,40.5184477816791,-566.915,-0.623489801858732,0.781831482468029,0
183,200024,-49.5489709236535,34.9999743988367,-566.915,-0.900968867902421,0.433883739117562,0
183,200025,-52.4930302321691,28.886572251926,-566.915,-0.900968867902421,0.433883739117558,0
183,200026,-55.3133006255628,23.0302204359246,-566.915,-0.900968867902421,0.433883739117558,0
183,200027,-58.2573599340784,16.9168182890139,-566.915,-0.900968867902421,0.433883739117558,0
183,200028,-59.828,10.0353945369516,-566.915,-1,0,0
183,200029,-59.828,3.25003006465465,-566.915,-1,0,0
183,200030,-59.828,-3.25003006465463,-566.915,-1,0,0
183,200031,-59.828,-10.0353945369516,-566.915,-1,0,0
183,200032,-58.2573599340784,-16.9168182890139,-566.915,-0.900968867902421,-0.433883739117558,0
183,200033,-55.3133006255628,-23.0302204359245,-566.915,-0.900968867902421,-0.433883739117558,0
183,200034,-52.4930302321691,-28.886572251926,-566.915,-0.900968867902421,-0.433883739117558,0
183,200035,-49.5489709236535,-34.9999743988366,-566.915,-0.900968867902421,-0.433883739117555,0
183,200036,-45.1481352535807,-40.5184477816791,-566.915,-0.623489801858732,-0.781831482468029,0
183,200037,-39.8431236891189,-44.7490533320508,-566.915,-0.623489801858732,-0.781831482468029,0
183,200038,-34.7611720420897,-48.8017745341437,-566.915,-0.623489801858732,-0.781831482468029,0
183,200039,-29.4561604776279,-53.0323800845154,-566.915,-0.623489801858735,-0.781831482468029,0
183,200040,-23.0967686805695,-56.0949017650316,-566.915,-0.222520933956314,-0.974927912181826,0
183,200041,-16.4815274622003,-57.6047874046411,-566.915,-0.222520933956314,-0.974927912181826,0
183,200042,-10.1444374112765,-59.0511868553872,-566.915,-0.222520933956314,-0.974927912181826,0
183,200043,-3.52919619290731,-60.5610724949967,-566.915,-0.222520933956315,-0.974927912181826,0
183,200044,3.52919619290729,-60.5610724949967,-566.915,0.222520933956314,-0.974927912181826,0
183,200045,10.1444374112765,-59.0511868553872,-566.915,0.222520933956314,-0.974927912181826,0
183,200046,16.4815274622002,-57.6047874046411,-566.915,0.222520933956314,-0.974927912181826,0
183,200047,23.0967686805694,-56.0949017650316,-566.915,0.222520933956314,-0.974927912181826,0
183,200048,29.4561604776279,-53.0323800845155,-566.915,0.623489801858732,-0.781831482468029,0
183,200049,34.7611720420897,-48.8017745341437,-566.915,0.623489801858732,-0.781831482468029,0
183,200050,39.8431236891189,-44.7490533320509,-566.915,0.623489801858732,-0.781831482468029,0
183,200051,45.1481352535807,-40.5184477816791,-566.915,0.623489801858732,-0.781831482468029,0
183,200052,49.5489709236535,-34.9999743988367,-566.915,0.900968867902421,-0.433883739117562,0
183,200053,52.4930302321691,-28.886572251926,-566.915,0.900968867902421,-0.433883739117558,0
183,200054,55.3133006255627,-23.0302204359246,-566.915,0.900968867902421,-0.433883739117558,0
183,200055,58.2573599340784,-16.9168182890139,-566.915,0.900968867902421,-0.433883739117558,0
183,200056,59.828,-10.0353945369516,-560.505,1,0,0
183,200057,59.828,-3.25003006465463,-560.505,1,0,0
183,200058,59.828,3.25003006465463,-560.505,1,0,0
183,200059,59.828,10.0353945369516,-560.505,1,0,0
183,200060,58.2573599340784,16.9168182890139,-560.505,0.900968867902421,0.433883739117558,0
